,Origin,Date,mta_ridership,uber_ridership
3747,Yorkville East,2017-04,436098.0,10196.0
3748,Yorkville East,2017-05,498742.0,11234.0
3749,Yorkville East,2017-06,472430.0,12030.0
3750,Yorkville East,2017-07,425979.0,10530.0
3751,Yorkville East,2017-08,480481.0,11921.0
3752,Yorkville East,2017-09,474656.0,11236.0
3753,Yorkville East,2017-10,532479.0,12593.0
3754,Yorkville East,2017-11,476689.0,13743.0
3755,Yorkville East,2017-12,403218.0,12918.0
3756,Yorkville West,2015-01,898576.0,5008.0
3757,Yorkville West,2015-02,899178.0,5919.0
3758,Yorkville West,2015-03,1105317.0,6058.0
3759,Yorkville West,2015-04,1107855.0,5993.0
3760,Yorkville West,2015-05,1073675.0,5964.0
3761,Yorkville West,2015-06,1176785.0,6842.0
3762,Yorkville West,2015-07,1124865.0,6217.0
3763,Yorkville West,2015-08,981317.0,7886.0
3764,Yorkville West,2015-09,1078654.0,8310.0
3765,Yorkville West,2015-10,1166645.0,9374.0
3766,Yorkville West,2015-11,919846.0,8688.0
3767,Yorkville West,2015-12,912530.0,8943.0
3768,Yorkville West,2016-01,904436.0,9437.0
3769,Yorkville West,2016-02,935359.0,8976.0
3770,Yorkville West,2016-03,1106390.0,8876.0
3771,Yorkville West,2016-04,1055261.0,8585.0
3772,Yorkville West,2016-05,1061736.0,9105.0
3773,Yorkville West,2016-06,1098051.0,9006.0
3774,Yorkville West,2016-07,929763.0,10095.0
3775,Yorkville West,2016-08,1006157.0,13591.0
3776,Yorkville West,2016-09,1061923.0,12327.0
3777,Yorkville West,2016-10,1046364.0,11300.0
3778,Yorkville West,2016-11,983952.0,12568.0
3779,Yorkville West,2016-12,868092.0,11833.0
3780,Yorkville West,2017-01,1007152.0,11756.0
3781,Yorkville West,2017-02,944059.0,10744.0
3782,Yorkville West,2017-03,1204085.0,11787.0
3783,Yorkville West,2017-04,1081103.0,10101.0
3784,Yorkville West,2017-05,1224640.0,10780.0
3785,Yorkville West,2017-06,1177708.0,10797.0
3786,Yorkville West,2017-07,1018436.0,10161.0
3787,Yorkville West,2017-08,1127239.0,11883.0
3788,Yorkville West,2017-09,1129235.0,10468.0
3789,Yorkville West,2017-10,1251302.0,12052.0
3790,Yorkville West,2017-11,1069932.0,13274.0
3791,Yorkville West,2017-12,904056.0,12599.0
